"SUBKINGDOM"	"INFRAKINGDOM"	"SUPERPHYLUM"	"PHYLUM"	"SUBPHYLUM"	"INFRAPHYLUM"	"SUPERCLASS"	"CLASS"	"SUBCLASS"	"INFRACLASS"	"SUPERORDER"	"ORDER"	"SUBORDER"	"INFRAORDER"	"SUPERFAMILY"	"FAMILY"	"SUBFAMILY"	"TRIBE"	"SUBTRIBE"	"GENUS"	"SPECIES"	"TAXON"	"taxaname.orig"
"BILATERIA"	"PROTOSTOMIA"	"ECDYSOZOA"	"ARTHROPODA"	"HEXAPODA"	NA	NA	"INSECTA"	"PTERYGOTA"	"PALAEOPTERA"	NA	"EPHEMEROPTERA"	"FURCATERGALIA"	"PANNOTA"	"EPHEMERELLOIDEA"	"EPHEMERELLIDAE"	NA	NA	NA	NA	NA	"EPHEMERELLIDAE"	"Ephemerellidae"
"BILATERIA"	"PROTOSTOMIA"	"ECDYSOZOA"	"ARTHROPODA"	"HEXAPODA"	NA	NA	"INSECTA"	"PTERYGOTA"	"PALAEOPTERA"	NA	"EPHEMEROPTERA"	"FURCATERGALIA"	"PANNOTA"	"EPHEMERELLOIDEA"	"LEPTOHYPHIDAE"	NA	NA	NA	"TRICORYTHODES"	"TRICORYTHODES.MINUTUS"	"TRICORYTHODES.MINUTUS"	"Tricorythodes minutus"
"BILATERIA"	"PROTOSTOMIA"	"ECDYSOZOA"	"ARTHROPODA"	"HEXAPODA"	NA	NA	"INSECTA"	"PTERYGOTA"	"PALAEOPTERA"	NA	"EPHEMEROPTERA"	"FURCATERGALIA"	"PANNOTA"	"EPHEMERELLOIDEA"	"LEPTOHYPHIDAE"	NA	NA	NA	"TRICORYTHODES"	NA	"TRICORYTHODES"	"Tricorythodes"
"BILATERIA"	"PROTOSTOMIA"	"ECDYSOZOA"	"ARTHROPODA"	"HEXAPODA"	NA	NA	"INSECTA"	"PTERYGOTA"	"PALAEOPTERA"	NA	"EPHEMEROPTERA"	"PISCIFORMA"	NA	"HEPTAGENIOIDEA"	"HEPTAGENIIDAE"	NA	NA	NA	"CINYGMA"	NA	"CINYGMA"	"Cinygma"
"BILATERIA"	"PROTOSTOMIA"	"ECDYSOZOA"	"ARTHROPODA"	"HEXAPODA"	NA	NA	"INSECTA"	"PTERYGOTA"	"PALAEOPTERA"	NA	"EPHEMEROPTERA"	"PISCIFORMA"	NA	"HEPTAGENIOIDEA"	"HEPTAGENIIDAE"	NA	NA	NA	"CINYGMULA"	NA	"CINYGMULA"	"Cinygmula"
"BILATERIA"	"PROTOSTOMIA"	"ECDYSOZOA"	"ARTHROPODA"	"HEXAPODA"	NA	NA	"INSECTA"	"PTERYGOTA"	"PALAEOPTERA"	NA	"EPHEMEROPTERA"	"PISCIFORMA"	NA	"HEPTAGENIOIDEA"	"HEPTAGENIIDAE"	NA	NA	NA	"EPEORUS"	"EPEORUS.ALBERTAE"	"EPEORUS.ALBERTAE"	"Epeorus albertae"
"BILATERIA"	"PROTOSTOMIA"	"ECDYSOZOA"	"ARTHROPODA"	"HEXAPODA"	NA	NA	"INSECTA"	"PTERYGOTA"	"PALAEOPTERA"	NA	"EPHEMEROPTERA"	"PISCIFORMA"	NA	"HEPTAGENIOIDEA"	"HEPTAGENIIDAE"	NA	NA	NA	"EPEORUS"	"EPEORUS.DECEPTIVUS"	"EPEORUS.DECEPTIVUS"	"Epeorus deceptivus"
"BILATERIA"	"PROTOSTOMIA"	"ECDYSOZOA"	"ARTHROPODA"	"HEXAPODA"	NA	NA	"INSECTA"	"PTERYGOTA"	"PALAEOPTERA"	NA	"EPHEMEROPTERA"	"PISCIFORMA"	NA	"HEPTAGENIOIDEA"	"HEPTAGENIIDAE"	NA	NA	NA	"EPEORUS"	"EPEORUS.GRANDIS"	"EPEORUS.GRANDIS"	"Epeorus grandis"
"BILATERIA"	"PROTOSTOMIA"	"ECDYSOZOA"	"ARTHROPODA"	"HEXAPODA"	NA	NA	"INSECTA"	"PTERYGOTA"	"PALAEOPTERA"	NA	"EPHEMEROPTERA"	"PISCIFORMA"	NA	"HEPTAGENIOIDEA"	"HEPTAGENIIDAE"	NA	NA	NA	"EPEORUS"	"EPEORUS.LONGIMANUS"	"EPEORUS.LONGIMANUS"	"Epeorus longimanus"
"BILATERIA"	"PROTOSTOMIA"	"ECDYSOZOA"	"ARTHROPODA"	"HEXAPODA"	NA	NA	"INSECTA"	"PTERYGOTA"	"PALAEOPTERA"	NA	"EPHEMEROPTERA"	"PISCIFORMA"	NA	"HEPTAGENIOIDEA"	"HEPTAGENIIDAE"	NA	NA	NA	"EPEORUS"	NA	"EPEORUS"	"Epeorus"
"BILATERIA"	"PROTOSTOMIA"	"ECDYSOZOA"	"ARTHROPODA"	"HEXAPODA"	NA	NA	"INSECTA"	"PTERYGOTA"	"PALAEOPTERA"	NA	"EPHEMEROPTERA"	"PISCIFORMA"	NA	"HEPTAGENIOIDEA"	"HEPTAGENIIDAE"	NA	NA	NA	"HEPTAGENIA"	NA	"HEPTAGENIA"	"Heptagenia"
"BILATERIA"	"PROTOSTOMIA"	"ECDYSOZOA"	"ARTHROPODA"	"HEXAPODA"	NA	NA	"INSECTA"	"PTERYGOTA"	"PALAEOPTERA"	NA	"EPHEMEROPTERA"	"PISCIFORMA"	NA	"HEPTAGENIOIDEA"	"HEPTAGENIIDAE"	NA	NA	NA	"IRONODES"	NA	"IRONODES"	"Ironodes"
"BILATERIA"	"PROTOSTOMIA"	"ECDYSOZOA"	"ARTHROPODA"	"HEXAPODA"	NA	NA	"INSECTA"	"PTERYGOTA"	"PALAEOPTERA"	NA	"EPHEMEROPTERA"	"PISCIFORMA"	NA	"HEPTAGENIOIDEA"	"HEPTAGENIIDAE"	NA	NA	NA	"NIXE"	"NIXE.LEUCOCRUTA"	"NIXE.LEUCOCRUTA"	"Nixe/Leucocruta"
"BILATERIA"	"PROTOSTOMIA"	"ECDYSOZOA"	"ARTHROPODA"	"HEXAPODA"	NA	NA	"INSECTA"	"PTERYGOTA"	"PALAEOPTERA"	NA	"EPHEMEROPTERA"	"PISCIFORMA"	NA	"HEPTAGENIOIDEA"	"HEPTAGENIIDAE"	NA	NA	NA	"NIXE"	NA	"NIXE"	"Nixe"
"BILATERIA"	"PROTOSTOMIA"	"ECDYSOZOA"	"ARTHROPODA"	"HEXAPODA"	NA	NA	"INSECTA"	"PTERYGOTA"	"PALAEOPTERA"	NA	"EPHEMEROPTERA"	"PISCIFORMA"	NA	"HEPTAGENIOIDEA"	"HEPTAGENIIDAE"	NA	NA	NA	"RHITHROGENA"	"RHITHROGENA.ROBUSTA"	"RHITHROGENA.ROBUSTA"	"Rhithrogena robusta"
"BILATERIA"	"PROTOSTOMIA"	"ECDYSOZOA"	"ARTHROPODA"	"HEXAPODA"	NA	NA	"INSECTA"	"PTERYGOTA"	"PALAEOPTERA"	NA	"EPHEMEROPTERA"	"PISCIFORMA"	NA	"HEPTAGENIOIDEA"	"HEPTAGENIIDAE"	NA	NA	NA	"RHITHROGENA"	NA	"RHITHROGENA"	"Rhithrogena"
"BILATERIA"	"PROTOSTOMIA"	"ECDYSOZOA"	"ARTHROPODA"	"HEXAPODA"	NA	NA	"INSECTA"	"PTERYGOTA"	"PALAEOPTERA"	NA	"EPHEMEROPTERA"	"PISCIFORMA"	NA	"HEPTAGENIOIDEA"	"HEPTAGENIIDAE"	NA	NA	NA	NA	NA	"HEPTAGENIIDAE"	"Heptageniidae"
"BILATERIA"	"PROTOSTOMIA"	"ECDYSOZOA"	"ARTHROPODA"	"HEXAPODA"	NA	NA	"INSECTA"	"PTERYGOTA"	"PALAEOPTERA"	NA	"EPHEMEROPTERA"	"PISCIFORMA"	NA	NA	"AMELETIDAE"	NA	NA	NA	"AMELETUS"	NA	"AMELETUS"	"Ameletus"
"BILATERIA"	"PROTOSTOMIA"	"ECDYSOZOA"	"ARTHROPODA"	"HEXAPODA"	NA	NA	"INSECTA"	"PTERYGOTA"	"PALAEOPTERA"	NA	"EPHEMEROPTERA"	"PISCIFORMA"	NA	NA	"BAETIDAE"	NA	NA	NA	"ACENTRELLA"	"ACENTRELLA.TURBIDA"	"ACENTRELLA.TURBIDA"	"Acentrella turbida"
"BILATERIA"	"PROTOSTOMIA"	"ECDYSOZOA"	"ARTHROPODA"	"HEXAPODA"	NA	NA	"INSECTA"	"PTERYGOTA"	"PALAEOPTERA"	NA	"EPHEMEROPTERA"	"PISCIFORMA"	NA	NA	"BAETIDAE"	NA	NA	NA	"ACENTRELLA"	NA	"ACENTRELLA"	"Acentrella"
"BILATERIA"	"PROTOSTOMIA"	"ECDYSOZOA"	"ARTHROPODA"	"HEXAPODA"	NA	NA	"INSECTA"	"PTERYGOTA"	"PALAEOPTERA"	NA	"EPHEMEROPTERA"	"PISCIFORMA"	NA	NA	"BAETIDAE"	NA	NA	NA	"BAETIS"	"BAETIS.ALIUS"	"BAETIS.ALIUS"	"Baetis alius"
"BILATERIA"	"PROTOSTOMIA"	"ECDYSOZOA"	"ARTHROPODA"	"HEXAPODA"	NA	NA	"INSECTA"	"PTERYGOTA"	"PALAEOPTERA"	NA	"EPHEMEROPTERA"	"PISCIFORMA"	NA	NA	"BAETIDAE"	NA	NA	NA	"BAETIS"	"BAETIS.BICAUDATUS"	"BAETIS.BICAUDATUS"	"Baetis bicaudatus"
"BILATERIA"	"PROTOSTOMIA"	"ECDYSOZOA"	"ARTHROPODA"	"HEXAPODA"	NA	NA	"INSECTA"	"PTERYGOTA"	"PALAEOPTERA"	NA	"EPHEMEROPTERA"	"PISCIFORMA"	NA	NA	"BAETIDAE"	NA	NA	NA	"BAETIS"	"BAETIS.FLAVISTRIGA"	"BAETIS.FLAVISTRIGA"	"Baetis flavistriga"
"BILATERIA"	"PROTOSTOMIA"	"ECDYSOZOA"	"ARTHROPODA"	"HEXAPODA"	NA	NA	"INSECTA"	"PTERYGOTA"	"PALAEOPTERA"	NA	"EPHEMEROPTERA"	"PISCIFORMA"	NA	NA	"BAETIDAE"	NA	NA	NA	"BAETIS"	"BAETIS.NOTOS"	"BAETIS.NOTOS"	"Baetis notos"
"BILATERIA"	"PROTOSTOMIA"	"ECDYSOZOA"	"ARTHROPODA"	"HEXAPODA"	NA	NA	"INSECTA"	"PTERYGOTA"	"PALAEOPTERA"	NA	"EPHEMEROPTERA"	"PISCIFORMA"	NA	NA	"BAETIDAE"	NA	NA	NA	"BAETIS"	"BAETIS.TRICAUDATUS"	"BAETIS.TRICAUDATUS"	"Baetis tricaudatus"
"BILATERIA"	"PROTOSTOMIA"	"ECDYSOZOA"	"ARTHROPODA"	"HEXAPODA"	NA	NA	"INSECTA"	"PTERYGOTA"	"PALAEOPTERA"	NA	"EPHEMEROPTERA"	"PISCIFORMA"	NA	NA	"BAETIDAE"	NA	NA	NA	"BAETIS"	NA	"BAETIS"	"Baetis"
"BILATERIA"	"PROTOSTOMIA"	"ECDYSOZOA"	"ARTHROPODA"	"HEXAPODA"	NA	NA	"INSECTA"	"PTERYGOTA"	"PALAEOPTERA"	NA	"EPHEMEROPTERA"	"PISCIFORMA"	NA	NA	"BAETIDAE"	NA	NA	NA	"CENTROPTILUM"	NA	"CENTROPTILUM"	"Centroptilum"
"BILATERIA"	"PROTOSTOMIA"	"ECDYSOZOA"	"ARTHROPODA"	"HEXAPODA"	NA	NA	"INSECTA"	"PTERYGOTA"	"PALAEOPTERA"	NA	"EPHEMEROPTERA"	"PISCIFORMA"	NA	NA	"BAETIDAE"	NA	NA	NA	"DIPHETOR"	"DIPHETOR.HAGENI"	"DIPHETOR.HAGENI"	"Diphetor hageni"
"BILATERIA"	"PROTOSTOMIA"	"ECDYSOZOA"	"ARTHROPODA"	"HEXAPODA"	NA	NA	"INSECTA"	"PTERYGOTA"	"PALAEOPTERA"	NA	"EPHEMEROPTERA"	"PISCIFORMA"	NA	NA	"BAETIDAE"	NA	NA	NA	"FALLCEON"	NA	"FALLCEON"	"Fallceon"
"BILATERIA"	"PROTOSTOMIA"	"ECDYSOZOA"	"ARTHROPODA"	"HEXAPODA"	NA	NA	"INSECTA"	"PTERYGOTA"	"PALAEOPTERA"	NA	"EPHEMEROPTERA"	"PISCIFORMA"	NA	NA	"BAETIDAE"	NA	NA	NA	"LABIOBAETIS"	NA	"LABIOBAETIS"	"Labiobaetis"
"BILATERIA"	"PROTOSTOMIA"	"ECDYSOZOA"	"ARTHROPODA"	"HEXAPODA"	NA	NA	"INSECTA"	"PTERYGOTA"	"PALAEOPTERA"	NA	"EPHEMEROPTERA"	"PISCIFORMA"	NA	NA	"BAETIDAE"	NA	NA	NA	"PROCLOEON"	NA	"PROCLOEON"	"Procloeon"
"BILATERIA"	"PROTOSTOMIA"	"ECDYSOZOA"	"ARTHROPODA"	"HEXAPODA"	NA	NA	"INSECTA"	"PTERYGOTA"	"PALAEOPTERA"	NA	"EPHEMEROPTERA"	"PISCIFORMA"	NA	NA	"BAETIDAE"	NA	NA	NA	NA	NA	"BAETIDAE"	"Baetidae"
"BILATERIA"	"PROTOSTOMIA"	"ECDYSOZOA"	"ARTHROPODA"	"HEXAPODA"	NA	NA	"INSECTA"	"PTERYGOTA"	"PALAEOPTERA"	NA	"ODONATA"	"ANISOPTERA"	NA	NA	"CORDULEGASTRIDAE"	NA	NA	NA	"CORDULEGASTER"	NA	"CORDULEGASTER"	"Cordulegaster"
"BILATERIA"	"PROTOSTOMIA"	"ECDYSOZOA"	"ARTHROPODA"	"HEXAPODA"	NA	NA	"INSECTA"	"PTERYGOTA"	"PALAEOPTERA"	NA	"ODONATA"	"ANISOPTERA"	NA	NA	"GOMPHIDAE"	NA	NA	NA	"OCTOGOMPHUS"	"OCTOGOMPHUS.SPECULARIS"	"OCTOGOMPHUS.SPECULARIS"	"Octogomphus specularis"
"BILATERIA"	"PROTOSTOMIA"	"ECDYSOZOA"	"ARTHROPODA"	"HEXAPODA"	NA	NA	"INSECTA"	"PTERYGOTA"	"PALAEOPTERA"	NA	"ODONATA"	"ANISOPTERA"	NA	NA	"GOMPHIDAE"	NA	NA	NA	"OCTOGOMPHUS"	NA	"OCTOGOMPHUS"	"Octogomphus"
"BILATERIA"	"PROTOSTOMIA"	"ECDYSOZOA"	"ARTHROPODA"	"HEXAPODA"	NA	NA	"INSECTA"	"PTERYGOTA"	"PALAEOPTERA"	NA	"ODONATA"	"ANISOPTERA"	NA	NA	"GOMPHIDAE"	NA	NA	NA	"OPHIOGOMPHUS"	NA	"OPHIOGOMPHUS"	"Ophiogomphus"
"BILATERIA"	"PROTOSTOMIA"	"ECDYSOZOA"	"ARTHROPODA"	"HEXAPODA"	NA	NA	"INSECTA"	"PTERYGOTA"	"PALAEOPTERA"	NA	"ODONATA"	"ANISOPTERA"	NA	NA	"GOMPHIDAE"	NA	NA	NA	NA	NA	"GOMPHIDAE"	"Gomphidae"
"BILATERIA"	"PROTOSTOMIA"	"ECDYSOZOA"	"ARTHROPODA"	"HEXAPODA"	NA	NA	"INSECTA"	"PTERYGOTA"	"PALAEOPTERA"	NA	"ODONATA"	"ANISOPTERA"	NA	NA	"LIBELLULIDAE"	NA	NA	NA	NA	NA	"LIBELLULIDAE"	"Libellulidae"
"BILATERIA"	"PROTOSTOMIA"	"ECDYSOZOA"	"ARTHROPODA"	"HEXAPODA"	NA	NA	"INSECTA"	"PTERYGOTA"	"PALAEOPTERA"	NA	"ODONATA"	"ZYGOPTERA"	NA	NA	"COENAGRIONIDAE"	NA	NA	NA	NA	NA	"COENAGRIONIDAE"	"Coenagrionidae"
"BILATERIA"	"PROTOSTOMIA"	"ECDYSOZOA"	"ARTHROPODA"	"HEXAPODA"	NA	NA	"INSECTA"	"PTERYGOTA"	"PALAEOPTERA"	NA	"ODONATA"	NA	NA	NA	NA	NA	NA	NA	NA	NA	"ODONATA"	"Odonata"
"BILATERIA"	"PROTOSTOMIA"	"ECDYSOZOA"	"NEMATODA"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"NEMATODA"	"Nematoda"
"BILATERIA"	"PROTOSTOMIA"	"ECDYSOZOA"	"NEMATOMORPHA"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"NEMATOMORPHA"	"Nematomorpha"
"BILATERIA"	"PROTOSTOMIA"	"LOPHOZOA"	"ANNELIDA"	"CLITELLATA"	NA	NA	"OLIGOCHAETA"	"OLIGOCHAETA"	NA	NA	"BRANCHIOBDELLIDA"	NA	NA	NA	NA	NA	NA	NA	NA	NA	"BRANCHIOBDELLIDA"	"Branchiobdellida"
"BILATERIA"	"PROTOSTOMIA"	"LOPHOZOA"	"ANNELIDA"	"CLITELLATA"	NA	NA	"OLIGOCHAETA"	"OLIGOCHAETA"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"OLIGOCHAETA"	"Oligochaeta"
"BILATERIA"	"PROTOSTOMIA"	"LOPHOZOA"	"MOLLUSCA"	NA	NA	NA	"BIVALVIA"	"HETERODONTA"	NA	NA	"VENEROIDA"	NA	NA	"CORBICULOIDEA"	"CORBICULIDAE"	NA	NA	NA	"CORBICULA"	NA	"CORBICULA"	"Corbicula"
"BILATERIA"	"PROTOSTOMIA"	"LOPHOZOA"	"MOLLUSCA"	NA	NA	NA	"BIVALVIA"	"HETERODONTA"	NA	NA	"VENEROIDA"	NA	NA	"CORBICULOIDEA"	"PISIDIIDAE"	NA	NA	NA	"PISIDIUM"	NA	"PISIDIUM"	"Pisidium"
"BILATERIA"	"PROTOSTOMIA"	"LOPHOZOA"	"MOLLUSCA"	NA	NA	NA	"GASTROPODA"	NA	NA	NA	"BASOMMATOPHORA"	NA	NA	NA	"ANCYLIDAE"	NA	NA	NA	"FERRISSIA"	NA	"FERRISSIA"	"Ferrissia"
"BILATERIA"	"PROTOSTOMIA"	"LOPHOZOA"	"MOLLUSCA"	NA	NA	NA	"GASTROPODA"	NA	NA	NA	"BASOMMATOPHORA"	NA	NA	NA	"ANCYLIDAE"	NA	NA	NA	NA	NA	"ANCYLIDAE"	"Ancylidae"
"BILATERIA"	"PROTOSTOMIA"	"LOPHOZOA"	"MOLLUSCA"	NA	NA	NA	"GASTROPODA"	NA	NA	NA	"BASOMMATOPHORA"	NA	NA	NA	"LYMNAEIDAE"	NA	NA	NA	"FOSSARIA"	NA	"FOSSARIA"	"Fossaria"
"BILATERIA"	"PROTOSTOMIA"	"LOPHOZOA"	"MOLLUSCA"	NA	NA	NA	"GASTROPODA"	NA	NA	NA	"BASOMMATOPHORA"	NA	NA	NA	"LYMNAEIDAE"	NA	NA	NA	NA	NA	"LYMNAEIDAE"	"Lymnaeidae"
"BILATERIA"	"PROTOSTOMIA"	"LOPHOZOA"	"MOLLUSCA"	NA	NA	NA	"GASTROPODA"	NA	NA	NA	"BASOMMATOPHORA"	NA	NA	NA	"PHYSIDAE"	NA	NA	NA	"PHYSA"	NA	"PHYSA"	"Physa"
"BILATERIA"	"PROTOSTOMIA"	"LOPHOZOA"	"MOLLUSCA"	NA	NA	NA	"GASTROPODA"	NA	NA	NA	"BASOMMATOPHORA"	NA	NA	NA	"PHYSIDAE"	NA	NA	NA	"PHYSELLA"	NA	"PHYSELLA"	"Physella"
"BILATERIA"	"PROTOSTOMIA"	"LOPHOZOA"	"MOLLUSCA"	NA	NA	NA	"GASTROPODA"	NA	NA	NA	"BASOMMATOPHORA"	NA	NA	NA	"PHYSIDAE"	NA	NA	NA	NA	NA	"PHYSIDAE"	"Physidae"
"BILATERIA"	"PROTOSTOMIA"	"LOPHOZOA"	"MOLLUSCA"	NA	NA	NA	"GASTROPODA"	NA	NA	NA	"BASOMMATOPHORA"	NA	NA	NA	"PLANORBIDAE"	NA	NA	NA	"PROMENETUS"	"PROMENETUS.UMBILICATELLUS"	"PROMENETUS.UMBILICATELLUS"	"Promenetus umbilicatellus"
"BILATERIA"	"PROTOSTOMIA"	"LOPHOZOA"	"MOLLUSCA"	NA	NA	NA	"GASTROPODA"	NA	NA	NA	"BASOMMATOPHORA"	NA	NA	NA	"PLANORBIDAE"	NA	NA	NA	NA	NA	"PLANORBIDAE"	"Planorbidae"
"BILATERIA"	"PROTOSTOMIA"	"LOPHOZOA"	"MOLLUSCA"	NA	NA	NA	"GASTROPODA"	NA	NA	NA	"NEOTAENIOGLOSSA"	NA	NA	NA	"HYDROBIIDAE"	NA	NA	NA	"FLUMINICOLA"	NA	"FLUMINICOLA"	"Fluminicola"
"BILATERIA"	"PROTOSTOMIA"	"LOPHOZOA"	"MOLLUSCA"	NA	NA	NA	"GASTROPODA"	NA	NA	NA	"NEOTAENIOGLOSSA"	NA	NA	NA	"HYDROBIIDAE"	NA	NA	NA	"POTAMOPYRGUS"	"POTAMOPYRGUS.ANTIPODARUM"	"POTAMOPYRGUS.ANTIPODARUM"	"Potamopyrgus antipodarum"
"BILATERIA"	"PROTOSTOMIA"	"LOPHOZOA"	"MOLLUSCA"	NA	NA	NA	"GASTROPODA"	NA	NA	NA	"NEOTAENIOGLOSSA"	NA	NA	NA	"HYDROBIIDAE"	NA	NA	NA	NA	NA	"HYDROBIIDAE"	"Hydrobiidae"
"BILATERIA"	"PROTOSTOMIA"	"LOPHOZOA"	"MOLLUSCA"	NA	NA	NA	"GASTROPODA"	NA	NA	NA	"NEOTAENIOGLOSSA"	NA	NA	NA	"PLEUROCERIDAE"	NA	NA	NA	"JUGA"	NA	"JUGA"	"Juga"
"BILATERIA"	"PROTOSTOMIA"	"LOPHOZOA"	"MOLLUSCA"	NA	NA	NA	"GASTROPODA"	NA	NA	NA	"NEOTAENIOGLOSSA"	NA	NA	NA	"PLEUROCERIDAE"	NA	NA	NA	NA	NA	"PLEUROCERIDAE"	"Pleuroceridae"
"BILATERIA"	"PROTOSTOMIA"	"LOPHOZOA"	"MOLLUSCA"	NA	NA	NA	"GASTROPODA"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"GASTROPODA"	"Gastropoda"
"BILATERIA"	"PROTOSTOMIA"	"LOPHOZOA"	"NEMERTEA"	NA	NA	NA	"ENOPLA"	NA	NA	NA	"HOPLONEMERTEA"	"MONOSTILIFERA"	NA	NA	"TETRASTEMMATIDAE"	NA	NA	NA	"PROSTOMA"	NA	"PROSTOMA"	"Prostoma"
"BILATERIA"	"PROTOSTOMIA"	"PLATYZOA"	"PLATYHELMINTHES"	"RHABDITOPHORA"	NA	NA	"TREPAXONEMATA"	NA	NA	NA	"NEOOPHORA"	NA	NA	NA	"PLANARIIDAE"	NA	NA	NA	"POLYCELIS"	NA	"POLYCELIS"	"Polycelis"
"RADIATA"	NA	NA	"CNIDARIA"	"MEDUSOZOA"	NA	NA	"HYDROZOA"	"HYDROIDOLINA"	NA	NA	"ANTHOATHECATAE"	"CAPITATA"	NA	NA	"HYDRIDAE"	NA	NA	NA	"HYDRA"	NA	"HYDRA"	"Hydra"
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"SPHAERIIDAE"	NA	NA	NA	NA	NA	"SPHAERIIDAE"	"Sphaeriidae"
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"ALBERTATHYAS"	"Albertathyas"
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"HYDRACARINA"	"Hydracarina"
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"ORIBATEI"	"Oribatei"
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"PALAEGAPETUS"	"Palaegapetus"
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"RADOTANYPUS"	"Radotanypus"
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"TURBELLARIA"	"Turbellaria"
